"","X","f1","f2","participant","question","language","vowel","logf1","logf2"
"304",304,819.093617348731,1199.00710070424,76,4,"l1","a",6.70819838421764,7.08924907719866
"305",305,712.879603217081,1490.52703936247,77,1,"l1","a",6.56931254671285,7.30688505408908
"306",306,666.140262413518,1158.91736529523,77,2,"l1","a",6.50150025259093,7.05524154251942
"307",307,634.96165509221,855.95390876208,77,3,"l1","a",6.45356461138784,6.75221652978794
"308",308,827.164725112817,1193.05725665626,77,4,"l1","a",6.71800385912248,7.08427441479056
"309",309,1026.15334808969,884.279114731602,78,1,"l1","a",6.9335724766381,6.78477275344866
"310",310,726.291644618811,1117.8611933591,78,2,"l1","a",6.58795164851017,7.01917248979871
"311",311,885.851158411311,1153.56999276536,78,3,"l1","a",6.78654894372896,7.05061675437316
"312",312,661.762480841637,1186.31213318315,78,4,"l1","a",6.49490670128695,7.07860472636755
"313",313,527.841538615692,1040.937842091,79,1,"l1","a",6.26879612240421,6.94787735702535
"314",314,688.732821837895,1357.09946016371,79,2,"l1","a",6.53485341908588,7.21310495130057
"315",315,839.900359712974,1438.7968656924,79,3,"l1","a",6.73328326541221,7.27156253340125
"316",316,803.353222811906,1366.78140891233,79,4,"l1","a",6.68879449619712,7.22021391824077
"317",317,754.993551095826,1142.57625180417,80,1,"l1","a",6.62670920761761,7.04104086172653
"318",318,1059.11902551269,1620.03981213501,80,2,"l1","a",6.96519273353747,7.39020600331644
"319",319,861.845072018301,997.314679653097,80,3,"l1","a",6.75907552367293,6.90506634669496
"320",320,862.183478939499,963.004412746839,80,4,"l1","a",6.75946810061182,6.87005799407926
"321",321,588.324052374053,1123.51754416347,81,1,"l1","a",6.37727790557325,7.02421970713628
"322",322,825.791723123731,1217.33052353638,81,2,"l1","a",6.7163425905436,7.10441564488668
"323",323,879.749176872354,1285.82459516271,81,3,"l1","a",6.77963684056313,7.15915549982042
"324",324,592.328584629642,861.018251062925,81,4,"l1","a",6.38406152250951,6.75811570172098
"325",325,601.815166753685,1169.46947844715,82,1,"l1","a",6.39995036619423,7.0643054877334
"326",326,905.021814554742,1017.98622643753,82,2,"l1","a",6.8079590478898,6.92558166699686
"327",327,814.391821336723,1207.79726271402,82,3,"l1","a",6.70244160318287,7.09655353553079
"328",328,613.624371134467,1366.77707280807,82,4,"l1","a",6.41938296754081,7.22021074574287
"329",329,399.746576894839,1157.47744965963,83,1,"l1","a",5.99083078856255,7.05399830383509
"330",330,823.710633663065,852.659750232307,83,2,"l1","a",6.71381929549489,6.74836058190413
"331",331,805.962321815785,997.472842921045,83,3,"l1","a",6.69203699428713,6.9052249232516
"332",332,1015.44739177708,1297.1942173057,83,4,"l1","a",6.92308457443683,7.16795891659537
"333",333,803.702955224157,1293.49152858221,84,1,"l1","a",6.68922974223587,7.16510045238331
"334",334,867.875301983575,1285.98288498328,84,2,"l1","a",6.76604804303083,7.15927859598683
"335",335,647.471884510071,1191.99485692952,84,3,"l1","a",6.47307537102488,7.08338353295955
"336",336,1052.12226131905,1032.32249863581,84,4,"l1","a",6.95856460452875,6.93956639590208
"337",337,801.587225393747,1251.04804877419,85,1,"l1","a",6.68659379381857,7.13173691802205
"338",338,691.54079652573,1091.52068206343,85,2,"l1","a",6.53892214650949,6.99532712410497
"339",339,1144.366281113,1123.52542961992,85,3,"l1","a",7.04260629649248,7.02422672565487
"340",340,794.16459174487,1246.91560399509,85,4,"l1","a",6.67729073415363,7.12842826415561
"341",341,956.497388094054,1382.35356400022,86,1,"l1","a",6.86327805818557,7.23154280662929
"342",342,585.738551486506,1276.56891798932,86,2,"l1","a",6.37287353214612,7.15193122503168
"343",343,836.579626114112,1231.00733569829,86,3,"l1","a",6.72932170551303,7.11558808530422
"344",344,833.520600279905,1130.43331870834,86,4,"l1","a",6.72565841727824,7.03035630608486
"345",345,825.781848016815,946.5309051835,87,1,"l1","a",6.71633063212154,6.85280362218551
"346",346,876.657400386434,1410.97708238779,87,2,"l1","a",6.77611626654643,7.25203770961445
"347",347,847.723954913119,1094.34199295969,87,3,"l1","a",6.74255505793058,6.9979085419545
"348",348,699.558438699858,1019.40553914251,87,4,"l1","a",6.55044933414686,6.92697493161936
"349",349,1038.5567178761,1286.57800762918,88,1,"l1","a",6.94558725701605,7.15974126542896
"350",350,1227.10826493708,1207.03466308259,88,2,"l1","a",7.11241567630093,7.09592193906345
"351",351,536.326545548421,940.752561406942,88,3,"l1","a",6.28474320233695,6.84668015219845
"352",352,782.563935432304,1309.96208830365,88,4,"l1","a",6.66257562569926,7.1777534755502
"353",353,728.45370245565,1242.55666359179,89,1,"l1","a",6.59092407173607,7.12492636143136
"354",354,937.062035102589,1183.81951822213,89,2,"l1","a",6.8427494861329,7.0765013698907
"355",355,835.001261776968,1206.39981023517,89,3,"l1","a",6.72743323595986,7.09539583995525
"356",356,733.867267082425,989.403885730958,89,4,"l1","a",6.59832817722432,6.89710262614688
"357",357,743.549826734112,1219.44379942211,90,1,"l1","a",6.61143578010946,7.10615013165931
"358",358,695.947650744202,894.777460266319,90,2,"l1","a",6.54527444305769,6.79657503960975
"359",359,821.44470809339,1285.23311759911,90,3,"l1","a",6.71106462917856,7.15869539534972
"360",360,839.896642112215,1235.75144451282,90,4,"l1","a",6.73327883916218,7.11943452112252
"361",361,966.247776374948,984.375972604294,91,1,"l1","a",6.87342029860527,6.89200791005597
"362",362,671.713943654198,1153.32536023809,91,2,"l1","a",6.50983257081007,7.0504046662714
"363",363,976.728714939353,1207.10923867401,91,3,"l1","a",6.88420894197964,7.09598372128894
"364",364,593.112557090805,1109.99946818789,91,4,"l1","a",6.3853841905828,7.01211481519625
"365",365,961.927234855578,950.805733331079,92,1,"l1","a",6.86893880836163,6.8573097654753
"366",366,883.036418012862,1260.02240505472,92,2,"l1","a",6.78336644325615,7.13888478157689
"367",367,680.477754056401,1032.29715289386,92,3,"l1","a",6.52279513097143,6.93954184344571
"368",368,1095.85335522218,1156.10225128603,92,4,"l1","a",6.99928865857618,7.0528094979902
"369",369,860.604662063625,1450.15395589085,93,1,"l1","a",6.75763523761458,7.27942500625474
"370",370,854.974078849992,1117.41313605443,93,2,"l1","a",6.75107115134267,7.01877159286648
"371",371,986.967051443586,1382.45848004222,93,3,"l1","a",6.89463665634698,7.23161870042632
"372",372,925.980490163343,1309.71789378648,93,4,"l1","a",6.83085316548615,7.17756704474984
"373",373,564.702162323119,1094.04586100905,94,1,"l1","a",6.3362984458252,6.99763790258688
"374",374,686.136375648627,1481.20185521514,94,2,"l1","a",6.53107640628973,7.30060910154687
"375",375,530.479724458237,1139.54930985955,94,3,"l1","a",6.27378173764078,7.03838812099174
"376",376,594.811329208008,1028.04942031465,94,4,"l1","a",6.38824426149272,6.93541851909562
"377",377,1036.72642910606,1127.00795767819,95,1,"l1","a",6.94382336349891,7.02732157495379
"378",378,841.223107610932,1533.15720961375,95,2,"l1","a",6.73485691326929,7.33508442391641
"379",379,656.923648087384,1117.7009856451,95,3,"l1","a",6.48756779877456,7.01902916324239
"380",380,836.741905740411,1184.22427400643,95,4,"l1","a",6.72951566659429,7.07684321811967
"381",381,786.983855368372,1305.67111753561,96,1,"l1","a",6.6682077340626,7.174472453878
"382",382,765.878496342598,1136.4253026697,96,2,"l1","a",6.64102353619629,7.035642915369
"383",383,1139.7584927196,1075.64492253689,96,3,"l1","a",7.0385716704539,6.98067568861823
"384",384,930.519921844239,971.650578092773,96,4,"l1","a",6.83574348568035,6.87899625227042
"385",385,904.125162196822,1041.64858871895,97,1,"l1","a",6.80696780456589,6.94855991852199
"386",386,1060.60188557435,1029.71981181547,97,2,"l1","a",6.96659184253885,6.93704201685391
"387",387,663.176590201885,1213.66538515231,97,3,"l1","a",6.49704130495002,7.1014003036037
"388",388,666.63965949555,1425.34038666697,97,4,"l1","a",6.50224965929671,7.26216593201484
"389",389,848.867448393514,1071.46834605466,98,1,"l1","a",6.74390304737732,6.9767852727644
"390",390,842.307321458717,1348.18475964937,98,2,"l1","a",6.73614493750569,7.20651434413453
"391",391,793.052910707391,1382.50570683688,98,3,"l1","a",6.67588994161254,7.23165286129892
"392",392,759.404364850972,1174.93946758835,98,4,"l1","a",6.63253439554385,7.06897190830513
"393",393,1015.18597551215,1313.59363754026,99,1,"l1","a",6.92282710179742,7.1805218951574
"394",394,800.397747481578,1382.77555912778,99,2,"l1","a",6.68510878846471,7.23184803297644
"395",395,1011.94326238797,1006.2986349644,99,3,"l1","a",6.91962778344169,6.91403416044866
"396",396,1105.91187703526,1072.16630167076,99,4,"l1","a",7.00842550172457,6.97743646175456
"397",397,769.010779028721,1211.39341835494,100,1,"l1","a",6.64510498634983,7.09952656144222
"398",398,512.347519632105,1069.3589351709,100,2,"l1","a",6.23900314407485,6.97481462189974
"399",399,847.883285092915,1198.46679416879,100,3,"l1","a",6.74274299081563,7.08879834733191
"400",400,735.076010186268,1361.65263242848,100,4,"l1","a",6.59997390908526,7.21645441191081
"401",401,627.143847273943,1421.42897948902,1,1,"l2","a",6.44117593580938,7.25941796817499
"402",402,578.255791264188,1389.7209144392,1,2,"l2","a",6.3600163162178,7.23685822498655
"403",403,620.523106852065,1351.62069097398,1,3,"l2","a",6.43056284303602,7.20905966322694
"404",404,669.037055120851,1338.51958321254,1,4,"l2","a",6.50583944741473,7.19931949356876
"405",405,606.338486655113,1348.02089595267,2,1,"l2","a",6.40743838897021,7.20639279280067
"406",406,649.366316368595,1371.87912514864,2,2,"l2","a",6.47599698947318,7.22393670320108
"407",407,582.575471631235,1309.68131233037,2,3,"l2","a",6.36745874207919,7.17753911356926
"408",408,585.126993739479,1369.42160912338,2,4,"l2","a",6.37182890698803,7.22214374655616
"409",409,669.358685397035,1292.78839487259,3,1,"l2","a",6.50632006801541,7.16455671098813
"410",410,660.301806726309,1338.4358200588,3,2,"l2","a",6.49269701341715,7.19925691265788
"411",411,677.931591860399,1443.26192601233,3,3,"l2","a",6.51904638588889,7.27466105721009
"412",412,646.443768152731,1380.10443326584,3,4,"l2","a",6.47148621554694,7.22991445156754
"413",413,642.085216150931,1338.68849467663,4,1,"l2","a",6.46472103031898,7.19944567835485
"414",414,649.224060724323,1327.92086325494,4,2,"l2","a",6.47577789706752,7.19136973733828
"415",415,647.99357804985,1304.13684888942,4,3,"l2","a",6.47388078588627,7.17329668244755
"416",416,653.227300985007,1405.15423972068,4,4,"l2","a",6.48192515597459,7.24790235490318
"417",417,628.725983756176,1372.12063711176,5,1,"l2","a",6.44369552387517,7.22411273234442
"418",418,648.723676612775,1364.47348898736,5,2,"l2","a",6.47500685810818,7.21852391085548
"419",419,680.539970336359,1431.04175783963,5,3,"l2","a",6.52288655708423,7.26615796001094
"420",420,678.431988655967,1395.68951961347,5,4,"l2","a",6.51978423645559,7.2411438514325
"421",421,644.586521060031,1297.61108275417,6,1,"l2","a",6.46860905861358,7.16828022428812
"422",422,656.23790308587,1429.92299009908,6,2,"l2","a",6.48652338034298,7.26537586872626
"423",423,632.530864239497,1430.0923887707,6,3,"l2","a",6.44972901662773,7.26549432869894
"424",424,625.151799511149,1340.04121767787,6,4,"l2","a",6.43799449946386,7.20045565193299
"425",425,616.5046248049,1426.10742740776,7,1,"l2","a",6.42406582428737,7.26270393292477
"426",426,605.979931872676,1316.86479148533,7,2,"l2","a",6.40684686979932,7.18300903245272
"427",427,634.84282608762,1281.61053005366,7,3,"l2","a",6.45337745028281,7.15587279261435
"428",428,599.905196953519,1286.71040635651,7,4,"l2","a",6.39677163765456,7.15984416779057
"429",429,668.096209713241,1394.905393416,8,1,"l2","a",6.50443218968265,7.24058187361591
"430",430,650.073436650904,1324.8246508727,8,2,"l2","a",6.47708533597091,7.18903539069875
"431",431,654.16731640661,1425.40781823906,8,3,"l2","a",6.48336315422099,7.26221323999665
"432",432,661.487591497141,1355.45655876897,8,4,"l2","a",6.49449122524928,7.21189362030194
"433",433,561.228227930171,1269.56598648348,9,1,"l2","a",6.33012764619743,7.14643037811882
"434",434,615.945464793612,1361.49932298128,9,2,"l2","a",6.4231584284352,7.21634181485426
"435",435,671.001614841587,1384.2966796632,9,3,"l2","a",6.50877154358814,7.23294747712345
"436",436,657.429231842625,1446.5200754142,9,4,"l2","a",6.48833712608064,7.27691600293323
"437",437,599.748950016943,1332.91823856232,10,1,"l2","a",6.39651115101705,7.19512598188519
"438",438,632.486682438096,1340.87710009567,10,2,"l2","a",6.44965916494617,7.20107923112922
"439",439,601.666343345527,1390.69186276691,10,3,"l2","a",6.39970304472287,7.23755664528956
"440",440,682.088391865484,1328.52972718047,10,4,"l2","a",6.52515925628611,7.19182814144969
"441",441,686.93786228768,1388.50107607768,11,1,"l2","a",6.53224384022438,7.23598008173948
"442",442,591.51784322434,1394.98549112316,11,2,"l2","a",6.3826918490232,7.24063929357282
"443",443,599.073123353483,1419.02467231395,11,3,"l2","a",6.39538366638015,7.25772506412231
"444",444,694.682832003327,1335.86588083101,11,4,"l2","a",6.54345538457258,7.19733496045777
"445",445,696.068286627745,1308.05859408577,12,1,"l2","a",6.54544776849255,7.17629932771546
"446",446,678.354007669153,1382.34101846049,12,2,"l2","a",6.51966928688048,7.23153373109537
"447",447,625.18677901666,1347.61153053479,12,3,"l2","a",6.43805045151736,7.20608906784396
"448",448,605.5231580741,1213.52815039779,12,4,"l2","a",6.40609280846178,7.1012872225884
"449",449,678.80588017751,1286.24620141387,13,1,"l2","a",6.52033519592937,7.15948333391853
"450",450,597.014643254673,1401.91987163747,13,2,"l2","a",6.39194164115657,7.24559791306358
"451",451,677.579323039598,1256.36995305556,13,3,"l2","a",6.51852662787756,7.13598185226833
"452",452,671.688666841955,1219.38337919787,13,4,"l2","a",6.50979493977966,7.10610058306909
"453",453,680.522423063583,1350.00494087097,14,1,"l2","a",6.52286077241358,7.2078635313302
"454",454,650.991854340771,1240.44630951844,14,2,"l2","a",6.47849712959691,7.12322652087188
"455",455,660.147226561133,1235.94300423929,14,3,"l2","a",6.49246288069111,7.11958952387939
"456",456,671.666793077662,1398.31992602607,14,4,"l2","a",6.50976237391761,7.24302674212483
"457",457,691.38250130066,1388.03323815402,15,1,"l2","a",6.53869321808518,7.23564308757687
"458",458,648.294183518139,1254.80964908445,15,2,"l2","a",6.4743445802421,7.13473916602592
"459",459,652.183814396238,1457.52627738196,15,3,"l2","a",6.48032644611418,7.28449594714066
"460",460,558.193578352085,1318.78859714741,15,4,"l2","a",6.32470581682982,7.18446886477516
"461",461,667.339201786799,1332.18019920217,16,1,"l2","a",6.5032984650547,7.1945721266365
"462",462,622.894000971402,1430.65164101111,16,2,"l2","a",6.43437636140846,7.26588531247218
"463",463,630.731389753473,1388.00312582799,16,3,"l2","a",6.44688008213697,7.23562139310167
"464",464,645.659681996926,1321.0243335517,16,4,"l2","a",6.47027255691619,7.18616272490657
"465",465,625.969087491634,1240.95993113754,17,1,"l2","a",6.43930098887704,7.12364049712295
"466",466,650.681836126834,1377.53690176815,17,2,"l2","a",6.47802079175269,7.22805232961065
"467",467,685.756856215865,1402.02993040584,17,3,"l2","a",6.53052312789513,7.24567641573031
"468",468,681.17498581589,1333.03187244616,17,4,"l2","a",6.52381922735079,7.19521123020506
"469",469,667.794907041114,1304.48506496005,18,1,"l2","a",6.50398110100715,7.17356365564965
"470",470,544.681809992675,1440.7834628459,18,2,"l2","a",6.30020178928947,7.27294231603762
"471",471,645.096642480998,1345.6871101366,18,3,"l2","a",6.46940013887576,7.20466002414518
"472",472,578.621224432191,1325.921151304,18,4,"l2","a",6.36064807426156,7.18986270540614
"473",473,665.771488178073,1432.19618896171,19,1,"l2","a",6.50094650082066,7.26696434160135
"474",474,692.200670365444,1400.08796770432,19,2,"l2","a",6.53987589965707,7.24429034770388
"475",475,632.10674724771,1342.62921829319,19,3,"l2","a",6.44905828375716,7.20238507373857
"476",476,611.635408369465,1334.34214380254,19,4,"l2","a",6.41613636703157,7.1961936732024
"477",477,576.493545920928,1389.184659723,20,1,"l2","a",6.35696414436618,7.23647227828304
"478",478,616.586359199229,1375.34680727769,20,2,"l2","a",6.42419839259824,7.22646120177236
"479",479,617.500715911188,1396.97109228611,20,3,"l2","a",6.4256802278718,7.24206166633429
"480",480,675.884395440401,1327.65970602086,20,4,"l2","a",6.5160220487565,7.19117305173368
"481",481,587.58502136202,1432.52713527979,21,1,"l2","a",6.37602095275974,7.26719539101318
"482",482,659.083780598093,1331.37496764659,21,2,"l2","a",6.49085065934759,7.19396749746258
"483",483,600.442207771719,1300.29017257734,21,3,"l2","a",6.39766639670834,7.17034272821693
"484",484,655.084560402873,1375.13222395218,21,4,"l2","a",6.4847643271543,7.22630516835163
"485",485,639.425138344403,1298.34134278573,22,1,"l2","a",6.46056955137434,7.16884283864395
"486",486,639.603420572058,1437.50615350093,22,2,"l2","a",6.46084832893183,7.27066505335864
"487",487,623.609238953177,1386.30797014826,22,3,"l2","a",6.4355239525857,7.2343993557511
"488",488,612.688714111105,1343.04558382133,22,4,"l2","a",6.41785699963558,7.20269513773526
"489",489,642.074420678631,1366.27877749148,23,1,"l2","a",6.46470421703192,7.21984610239169
"490",490,651.81091311487,1455.00985935967,23,2,"l2","a",6.47975450930544,7.28276795577485
"491",491,665.193118841988,1348.32503577767,23,3,"l2","a",6.50007740277036,7.20661838687057
"492",492,683.281560114511,1440.31105125413,23,4,"l2","a",6.5269070149079,7.27261437705908
"493",493,675.778105425549,1317.66825562315,24,1,"l2","a",6.51586477574641,7.18361898051438
"494",494,578.642893979258,1263.94766438775,24,2,"l2","a",6.36068552387523,7.14199516909307
